unique_id,citation_context,citation_class_label,predicted_classes
2c6797dab4c118cb73197f65ba39dacc99ac743d>95c37bc99982d33873fd141ee00857160fd717a0_6,"Chapel, as well as X10 [2], @@CITATION@@ [3] , CoArray Fortran [6], and Titanium [5], rely on the Partitioned Global Address Space (PGAS) memory model, which enables The work has been performed under the HPC-EUROPA2 project (project number: 228398) with the support of the European Commission - Capacities Area - Research Infrastructures.",background,background
e4d2591ac3bb65e2ec59f092884a7b15b8018592>f0fb468a54fe8021bc7986a1618222c4fcd16df4_6,"Activated PBMC are the basis of the standard PBMC blast assay for HIV-1 neutralization, whereas the various GHOST and HeLa cell lines have all been used in neutralization assays @@CITATION@@.",background,background
8e8e19bf6e9d7bcf921e91f369a140da2e86bfa3>None_0,"Therefore, we can compare our findings only with the data obtained by @@CITATION@@ who obtained them in a way similar to the present study.",result,method
891bcbe15cb6e49c2d95d9de5af618771aa2ea12>facd81eed1e7851736b2213402e1cd523135cb83_1,"…as an ocs element (Bouchez et al. 1989; Lam et al. 1989), which was first characterized in the promoter of the Agrobacterium ocs gene and subsequently found to regulate the expression of a number of other plant genes (Chen and Singh 1999; @@CITATION@@; Foley et al. 2006; Ulmasov et al. 1994).",background,background
1a8e2dac8bf06a7a2db9b9928b442921efa69061>533fdd3ebedaa0fdee7760ecbe828c9c4e11af08_4,"This was expected, as the literature has shown that ethylene has an inhibitory effect on some forms of growth, such as internode elongation (e.g. @@CITATION@@) and hypocotyl elongation (e.g. Pierik et al., 2006).",result,background
769a6d671e10526778c9cd5ddfb2fed87a44fe84>da62d4186fb8cdf691f8ff7d49b4e4b5e95f8210_0,"Then, for each DCT band, the parity bit stream is structured into sub-blocks of size MN 16P bits (one for each convolutional encoder) @@CITATION@@, where M × N is the spatial resolution of the frames and 16 is the number of pixels per block.",method,method
5b1930e7a3dc935871744adf631afa2d91b72ce6>3da92ebf5f495202bb4ebf09480d94083a944b48_0,"Briefly, i@@CITATION@@-transduced cells were seeded onto 24-well culture plates (Thermo Fisher Scientific, 353047) or coverslips (Thermo Fisher Scientific, 12-545- 81) at a density of 30,000 cells/cm2 in proliferation media.",method,method
69116757e90b4cac5af3793c7e29e93cfd7eac55>68705f4785910ee33f7dca77b0ab256406826f98_1,"…and valid across a number of studies (Evins and Theofrastous 1997), displays good sensitivity and specificity (Eberhard-Gran et al. 2001; Evins and Theofrastous 1997), is sensitive to changes over time (Cox et al. 1987) and is acceptable to administer over the phone (@@CITATION@@).",method,result
76bba77c91adaf8263454fe033ff4eecaf819004>4c8c01ba710b2905d4b570f82de49f8b673d3629_0,"In this study, blood glucose concentration was evaluated because hyperglycaemia has been shown to result in mitochondrial dysfunction @@CITATION@@ and is a common feature in humans exposed to excess glucocorticoid hormones.",background,method
891373b6cdc72bb512bbb9c257009f4a8e9ab31f>e778198bbc17f6daa796eb7ec35a8e146b7cc74c_1,Following evidence that the predictive power of SRH for subsequent morbidity and mortality risk may vary as a function of socioeconomic status @@CITATION@@ we used a measure of financial strain as a control variable because it represents a major aspect of socioeconomic status.,method,method
