unique_id,citation_context,citation_class_label,predicted_classes
e4d2591ac3bb65e2ec59f092884a7b15b8018592>f0fb468a54fe8021bc7986a1618222c4fcd16df4_6,"Activated PBMC are the basis of the standard PBMC blast assay for HIV-1 neutralization, whereas the various GHOST and HeLa cell lines have all been used in neutralization assays @@CITATION@@.",background,background
891bcbe15cb6e49c2d95d9de5af618771aa2ea12>facd81eed1e7851736b2213402e1cd523135cb83_1,"…as an ocs element (Bouchez et al. 1989; Lam et al. 1989), which was first characterized in the promoter of the Agrobacterium ocs gene and subsequently found to regulate the expression of a number of other plant genes (Chen and Singh 1999; @@CITATION@@; Foley et al. 2006; Ulmasov et al. 1994).",background,background
76dbde75cf679eb89b84d5e4a65e714d998e7ebe>dbe62ea638e3ac987fefa60691fcc1d036999668_2,"In order to compare our method with @@CITATION@@, the results of both methods were assessed by a cardiologist on DS1 and DS2 datasets.",method,background
33780743b0d4fd2f73d4618f1fa6d833f3a6c1bb>6d8ce1bedc01f4020fe403a8e2237278bb664f07_0,"@@CITATION@@, is fast and simple to apply as positioning and irradiation can be performed in a short time.",background,method
769a6d671e10526778c9cd5ddfb2fed87a44fe84>da62d4186fb8cdf691f8ff7d49b4e4b5e95f8210_0,"Then, for each DCT band, the parity bit stream is structured into sub-blocks of size MN 16P bits (one for each convolutional encoder) @@CITATION@@, where M × N is the spatial resolution of the frames and 16 is the number of pixels per block.",method,method
5b1930e7a3dc935871744adf631afa2d91b72ce6>3da92ebf5f495202bb4ebf09480d94083a944b48_0,"Briefly, i@@CITATION@@-transduced cells were seeded onto 24-well culture plates (Thermo Fisher Scientific, 353047) or coverslips (Thermo Fisher Scientific, 12-545- 81) at a density of 30,000 cells/cm2 in proliferation media.",method,method
3d7251993f61009cd4df26e5bef6c4fb7ee7ac4b>f456ce411f0e83ad2e4c2cadb68918406b2bb355_1,"Removal of androgens by castration results in thymus enlargement, whereas androgen replacement accelerates CD4 CD8 thymocyte apoptosis (@@CITATION@@; Dulos and Bagchus, 2001).",background,background
69116757e90b4cac5af3793c7e29e93cfd7eac55>68705f4785910ee33f7dca77b0ab256406826f98_1,"…and valid across a number of studies (Evins and Theofrastous 1997), displays good sensitivity and specificity (Eberhard-Gran et al. 2001; Evins and Theofrastous 1997), is sensitive to changes over time (Cox et al. 1987) and is acceptable to administer over the phone (@@CITATION@@).",method,result
76bba77c91adaf8263454fe033ff4eecaf819004>4c8c01ba710b2905d4b570f82de49f8b673d3629_0,"In this study, blood glucose concentration was evaluated because hyperglycaemia has been shown to result in mitochondrial dysfunction @@CITATION@@ and is a common feature in humans exposed to excess glucocorticoid hormones.",background,result
9889e6509ccfd7cb166b258c2487485fd0c4b145>fb70d25d466c3da340689424d944e8d278a3469f_5,"However, in these studies @@CITATION@@, patients generally had long-standing disease and were presumably receiving disease-modifying antirheumatic drugs (DMARDs), factors which may affect infection with PD pathogens and serum antibody responses.",background,background
7103b4c7120a4499f59c910090dffcfedc38f607>17aadf793e2236955cfdb7f28e74ec6616635dd6_2,"Given a source of prior knowledge, @@CITATION@@ [3] proposed two directions to bootstrap UCT: 1.",method,method
24cc552089a81cbaa9fa05b0ad73c0e828bfa52a>5f2b3677fdbaa6e843401b5838ad9b1d8f927d0e_2,"Over the past nearly 2 decades, Anaplasma and Ehrlichia species have emerged as major causes of tick-transmitted diseases of humans and animals worldwide and are significant causes of human morbidity in the United States @@CITATION@@.",background,background
ed097a708b9fea355ce7ff8249e9a120ba55795a>689826f096e33d8ad004ff7602c5ad414082f403_0,"Methods such as SBDS @@CITATION@@ avoid this problem but adding constraints to a model does not, so measuring the search effort to find a solution would not be a meaningful way of evaluating the new encoding.",method,method
5c85a2ad684097479a7e475bca18f2520fdfa616>f12302d7ea77eb86b8e0239d47b64f7b31edf688_0,"For mtDNA sequences, the number of haplotypes, gene diversity (Nei 1973), nucleotide diversity (@@CITATION@@), the number of segregating sites (S), and Tajima’s test of selective neutrality (Tajima 1989) were calculated for each collection location and across all samples in the program Arlequin 3.1…",method,background
4b2c003b7eb683476f96b2e653676c6cfcb8da28>272216c1f097706721096669d85b2843c23fa77d_0,Most of the training parameters were fixed for all experiments: @@CITATION@@ [17] was used for optimisation with a learning rate of 10‚àí4 and asynchronous updates on 16 threads using the Hogwild! algorithm [23]; the initial halting unit bias mentioned in Equation (5) was 1; and the term from Equation (7) was 0.01.,method,method
c50d614b89e084ccf8aa5b7b37c96a5b24237471>None_0,"This type of extensive calcification within the lungs was first described by @@CITATION@@ Biressi and Casassa (1956), Finkbiner, Decker, and Cooper (1957), Greenberg (1957), and Chinachoti and Tangchai (1957).",background,background
233976cd2a9382286152a6ed45b70afe5810469e>5250431a76691c3c719391c8588eef9934e1457e_2,"In vitro studies have showed that Cd suppressed the viability of P. monodon haemocytes (@@CITATION@@; Xian et al. 2013), which could preliminarily explain the loss of haemocytes caused by environmental Cd. Oxidative stress is known to be a common toxic mechanism of heavy metals on organisms…",background,background
1a6d1abfcb16bbd07806927bfa7b3fab7e2c4d5e>ed321b9818cddf14f656d21435858face60f2ab4_0,The nuclear-targeted cameleon calcium sensor (@@CITATION@@) was excitedwith the argon ion 458-nm laser and imaged using emission filters 476 to 486 nm for CFP and 529 to 540 nm for YFP.,method,method
aa79271009d7a390c2b5d64511f6d528d43f5b8c>42a7ec717a5a8b16cd0b0bdb531a34f463c7bfa8_0,"Cobalamin is required for conversion of methylfolate to the active form tetrahydrofolate, which is required for DNA synthesis.@@CITATION@@ Therefore, severe hypocobalaminemia may result in decreased folate utilization.",background,background
dc65e25d4e6ee313c15f17ff0657628afc17da7d>5917e6f584ca2c937b305f12ca6cea1ba6015d82_2,Lactate is thought to instantaneously replenish neuronal energy needs by generating NADH (@@CITATION@@).,background,background
a5362071e0b77a518cbcd829019b91791cd75ab7>d99c11cf2503c97e492ff0133c0c201d6df7c55f_0,Intercept terms were excluded from these trivariate probit models to facilitate identification on latent scales (@@CITATION@@).,method,method
77c44480d6b1709b5e7902da77b92feca924713c>15a36574b22490e93fc27401fb8dc328c9c9eaa2_0,"GATA3 inhibits tumor formation in the breast, but promotes carcinogenesis in lymphoid precursor cells and lung cancer cells @@CITATION@@.",background,background
40f5e8623a1d4f8975942aed336db381ce9b2752>3b23a95d1f6e8374e142d0d016cc2b3456b03c9f_0,"Up to date, the high GC content @@CITATION@@ and modified M13-based universal primers with suggestion of high cycle number (Culley et al.",background,background
3b904803f8837f99f60591dd5630f7940ea53eac>04e4fffe704e41a4f0288ec2d184a4807cdf33a4_0,"Indeed, obstructive sleep apnoea is commonly caused by failure to maintain the patency of the upper respiratory tract (Kahn et al., 1994; @@CITATION@@).",background,background
d9a7f62b8e2e9732b377360476291363555e5363>48ee3c6d4f6c865b2f647f1337fc7f76fbf1f2cb_0,"Whilst lacking objective information to support what the clinician may be observing (@@CITATION@@), a bedside evaluation and management offers the clinician immediate feedback and allows the clinician to implement changes and modifications to the course of management as necessary (McCullough…",background,background
b25cdf3385bd298d222d02b84c94db1ac2710e95>c98db40b9cb9027e246c099e5ef39ea826ec7947_0,"The fi ndings of the present study agrees with Smith (1990a), @@CITATION@@ and Yi et al. (2005) who reported better body weight in broilers fed putrescine and L-glutamine.",result,background
f18468da62b4b84d392237c9ec8414bc9dbf8bef>93a83472e1389fac3c6d794837308002f6e1112d_0,"The synthenic regions between each pair of species were determined with MCScanX @@CITATION@@, as described elsewhere",method,background
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_3,"Neste contexto, @@CITATION@@ observaram uma relação entre baixa performance no TRSLG e atrofia do hipocampo esquerdo ao nível da região CA1, e Diamond et al. (2007) apontaram para a existência de uma relação entre o desempenho nesta prova e uma 86 Chapter I activação nos córtices temporal…",background,background
23836ecb8f0f95e2597180f08e6aa315526d6ada>9d5be818eee8a8af41baaacd545ea919d730923e_0,"PhosphoCheY interacts with the switch complex at the base of flagellar motors to augment CW rotation (Smith et al., 1988; Barak and Eisenbach, 1992; @@CITATION@@).",background,background
bc5e27bedb3e972e6c0c73defe3ecadad3386ab9>42acc0d17caae5db1e15f07d992733913ad60ac1_0,"For example, such homology has assisted in the identification and dissection of regulatory sequences for wnt genes, neurogenin, nestin and Ddx in the nervous system (Helms et al., 2000; @@CITATION@@; Rowitch et al., 1998; Zerucha et al., 2000).",background,background
fab59ca721287530177b0d85099562282a4ad014>f003272b18aa4cfdad5e5fb7fb37ea94c0548ce6_0,This load case has been used in several FE and remodelling studies with good results for the proximal region of the femur @@CITATION@@ but may accentuate the differences between the isotropic and orthotropic models.,background,background
88e7e88dd06638d52cd99cb4cbd74f086b166c28>c256b0fbb0424477aa49cbc41efcbcb89c594e59_0,Impingement of the proximal femoral head-neck junction on the anterolateral acetabular rim results from abnormal morphology: primarily reduced femoral headneck offset or a maloriented acetabulum or both @@CITATION@@.,background,background
98c0ae6174d6d8de356eba42d0d71d59265abb4e>bd58b63502a29814e30e0ad0bb8f66cf0a999ad2_2,…P. opisthomelas cyt b AY219976 BMNH 1949.64.56 Baja California Austin et al. (2004) 13 P. opisthomelas cyt b AF076087 PUFOPIS-1 Baja California @@CITATION@@ 14 P. opisthomelas COI KP938305 CNAV 19957 Baja California This study 15 P. opisthomelas COI KP938306 CNAVE 20101 Baja…,method,background
842e6e9daec8a1b850c51136eae14250a1a6a1e4>37a7a0795d2f5a4204572e880f2bec87d4de76c0_0,dogma holds that perineal approaches should be reserved only for infirm patients due to a perceived higher rate of recurrent prolapse relative to transabdominal procedures.@@CITATION@@,background,background
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_0,Secondary structure match score between the predicted  secondary structures from sequence by PSIPRED [29] and the actual secondary structures calculated from decoy by@@CITATION@@P [30].,method,background
e2b6c8b3aaa3708358324da5196a3f726011ce68>062adc05afa92b611bfc4320c2e2f2ea938a7aa4_0,"Immediately after the meal ingestion, serial images showing the distribution of the ingested radioactivity over the anterior views of the abdomen were taken every 5 min for the first 30 min and thereafter every 10 min for 180 min, according to a protocol described by others @@CITATION@@.",method,method
5493873286c907648c597cf4e7655e5ef1ea4e66>54d5e89e935bf11ce521525e5a5db0154562fe76_3,"…activity Previous studies have shown that cyclosporin A and tacrolimus inhibit the membrane depolarization-induced transcriptional activity of the CRE and the GAL4-CREB transcriptional activity induced by cAMP plus membrane depolarization (Schwaninger et al., 1993a; 1995; @@CITATION@@).",background,background
4badc670d031f31d1afbcaa00aa751c231c0804c>a30c93be15964148248178aece7b76f1aab12edd_0,Swimming near storm drains increases the risk of respiratory and gastrointestinal illness (@@CITATION@@).,background,background
5b462f27ce5486c10112ac37b30a8853cd99ca34>0d2e0441acca9d47e149ddc22e4ba6fc912ea3a3_0,"In a previous report, when the dose of celecoxib was increased up to 400 mg/kg in rats, the Cmax was reported to be 17.7 ¬µM@@CITATION@@99), which was comparable with our results.",result,background
7537d04a2d50b34694dcd6cf5ba0730a80aac153>c344f4fbe8289dd4c71b8284477c0b3c74322420_5,"…born between 1974 and 1988; and (3) at least one twin met criteria for a lifetime diagnoses of DSM-III-R alcohol dependence (for COA) or drug dependence (for TAP) (as determined by the HDS; @@CITATION@@), or both twins were part of a random sample of non-substance dependent control pairs.",background,method
e47e9fe4c50eeb67b0d6e6e433c2724a75ae4c9c>913844315a1933c2d6930cba6d97197beea7d026_4,Other primers tested were previously developed for Symbiodinium ITS2 types B1 and B7 (@@CITATION@@; Pettay and LaJeunesse 2007; Andras et al. 2009).,method,background
94e2059d17cd0f3b592172c2e640e9504af96463>f416a5264d03205441e80ca68210923cf014322f_0,most existing reports of pCR in pancreatic cancer involve chemoradiation rather than chemotherapy alone @@CITATION@@.,background,background
5712e03066ab159131a0cd5df540d9ac4cf771a4>c030b134298e36bee7da8b243629c982e2e07701_0,Previous studies have shown a high reliability of the ultrasound technique for measuring muscle thickness of trunk muscles (Hebert et al. 2009; Koppenhaver et al. 2009; Stokes et al. 2007; @@CITATION@@).,method,background
a8631ba39f7b793821f3826561c75c8760c63ecc>8171e6651c80359e878f31d290825064a7430c9c_0,Some strategies have been proposed adjusting the decision tree induction to be more sensitive to imbalanced class distribution @@CITATION@@:,background,method
8fa631d11e63567d84ded6e46340f81ed66fcfa6>50ec714305a3fe3172edcdec19a035451a214bfe_0,"We build a development data set consisting of 10 randomly selected queries (from TREC 2009, 2010 and 2011 Web tracks) to fine tune parameters, and obtain the following configuration: Œ≤, the trade-off parameter o@@CITATION@@RE defined in Formula 4 is set to 0.5; Œ∑, the parameter that controls the trade-off between Frobenius-norm loss and trace norm loss, is set to 1; the number of dimensions of an expansion term vector (N ) is fixed to 30; K, the number of expansion term candidates, is set to 100; the parameter that controls the trade-off between relevance and nonredundancy in MMREQ (Bouchoucha, Liu, and Nie 2014) is set to 0.6.",method,result
79dedf35ffd2300f695c7afe05b1177b31aa336f>4be240a1358160197f42344243ed161a221fc5f7_0,"Second, lack of sleep results in tiredness and less physical activity during the day, causing less energy expenditure than energy intake @@CITATION@@.",background,background
a697fb64245e8ab2ca706284ff90aeaaa4bd040c>4b516b4fb5ebb9579a52a4029e877a7121608644_0,"Contrary to the notion that the number of items in working memory is fixed on every trial, recent work has suggested that either fluctuations of attention (Adam, Mance, Fukuda, & Vogel, 2015) or in capacity itself @@CITATION@@ result in different numbers of items in memory from trial to trial.",background,result
304d88fa794fe88992c74676b6d77f07ab05aa6d>33fad977a6b317cfd6ecd43d978687e0df8a7338_0,"We also applied multi-resolution @@CITATION@@ generate different types of LDPs, and utilized circular sampling instead of rectangular sampling to preserve more information.",method,method
3b6fce00a747ffaa22a67b334f733c9f40bff561>846066f8b6cefd92169d860e14bf60d9167d072a_1,"When lymph node follicular B-cells encounter antigen and T-cell help, this results in germinal center formation @@CITATION@@.",background,background
65a85c08ff8c60b626f752ba151c70e15c8794d9>4ea7fff47f6ff03240c14fe487aceffedd1fd460_3,"For the stepsize αt in SGD and TG, we adopt a variable stepsize scheme @@CITATION@@3; Nemirovski et al., 2009), choosing αt = (D/G) √ 2/t.",method,background
ce5e430e19f894ee9193924b95c89a150d0c5341>2d3cadd1db1d054d18da0f6267a888ca9dcd7519_3,+ 2ρ2s √ β2P2Q+Q+ND B = β1P1 + β2P2 + 2ρ1s √ β1P1Q+ 2ρ2s √ β2P2Q + Q+ND where ′b′ follows from @@CITATION@@.,background,background
bea6cd53cdeaa78f46cc948acf0152ca1925a8f9>9de7e48d44d40476c3da66a7afcf9403d3e09882_2,"Moreover, Nelfinavir, a S2P inhibitor used in treating HIV patients, has been well tolerated in clinical trials41, indicating that inhibition of @@CITATION@@ and SREBP-1 is not likely to be problematic in patients.",background,background
b8ce20a63de6142b59228e1d22b21e052c5de375>b3a3656ba09ecfc691b631e8b6e0c09ffad26f64_0,"IL-10 has the capacity to inhibit macrophage cytokine production (34), Ag presentation @@CITATION@@, Ag-specific T cell proliferation, and type 1 cytokine production (36, 37).",background,background
2fa56db653ebfd147eeba96f5fd48d7f16782204>c8799fe4030518b9b80740e0b4548c46407e5b0f_0,"For GP60 analysis, PCR products were purified using the QIAquick PCR purification kit (Qiagen, @@CITATION@@) and sequenced (GATC Biotech AG, Germany).",method,method
57ab985c83430b9e5c529d1ed69d20fa62761ca7>77b8fe2cabaa94c2fa29a45328fd3971b96dafb1_6,"Pdyn transcription after chronic exposure to ethanol was increased in the HPT (67, 146), decreased in the HPC (300), and unchanged in the @@CITATION@@ (84, 237), Tu (84), and anterior pituitary (301).",method,background
5dffba403341624fdf5ce45526021192d988d195>701ebcf3e1c228a032440884db422072d9359cdf_4,"Consistent with previous observations, all of these factors have been shown to associate with replicated viral DNA @@CITATION@@.",background,result
6bd3adae63bec75551ef04b106f5cdfc4f7c9a97>31864e13a9b3473ebb07b4f991f0ae3363517244_1,"Moreover, the result obtained by using the HVD edge detector (Figures 5(b) to 13(b)) also exhibits a better visual quality than that of using the@@CITATION@@ operator (Figures 5(d) to 13(d)).",method,result
85aad76cd5e14541a51b90030970d3317269a2c6>c1ae5cb7efdac75f6c422857b552b909445abd01_0,"We used an adaptive spectral subtraction algorithm, optimized for each subject to remove MR gradient noise [@@CITATION@@].",method,method
43763b0d91805b7beaedd79f44057b7b5ab8f0c9>d499c7c0d3b907c1bf7a6f61c239599c02d5a1df_5,"SICI with the threshold tracking method As reported by others (@@CITATION@@; Fisher et al. 2002), the results of SICI with threshold tracking showed two periods of maximal inhibition at ISIs 1 and 3 ms. Fisher et al. (2002) demonstrated peaks at 1 ms and between 2.2 and 2.8 ms while Roshan et…",background,background
2c3a8a1f0d85003504cacaf9536fbab54e5beaa4>1059dc82cb1ad04489fce6e148943b569184fb81_1,"…to NMDA-mediated toxicity (Saroff et al., 2000), innervate the upper and lower limbs and form large cell columns that contribute to the cervical and lumbar enlargements of the spinal cord (@@CITATION@@), regions of spinal cord that in our results are linked to increased AMPA/KA receptors activity.",background,background
3af34c533c5202658bac247caa1ff4f0be5203bf>7c8faf9ca023fd34667fcdd3bac6ab9ccdebe90a_1,"Trivedi, Mehta, and Nanavaty (1966) reported a case of their own and reviewed the literature of the previous 15 cases, and since then further cases have been described by Bateson, Hayes, and Woo-Ming (1968), Gautam (1969), and @@CITATION@@ Apart from this last case, which occurred in an infant, the age of presentation has varied from 16 to 66 years.",background,result
34b9d7ff9352afa429d2a2432cc709b1a8a7dbb6>714bfa1bd99ae52dc2546cca359bdd319e48a16d_0,The impact of measurement intervals on observing effect size has been demonstrated in other contexts (see @@CITATION@@).,background,background
4c4c7367fd83144162b0bcbe9eac5fbdd95b24ea>1cd262a7020f10e180b7cbec290404e218c4deee_1,"2 @@CITATION@@ Suppose that T is a φ-contractive selfmap on a complete metric space (X, d).",background,background
be05774205d1664c8d498871a1849db6be726c09>de7eb66c7a0ef041743d01bde0d6716ad769a0d0_0,"…instability under these conditions, alkaline solutions of bilirubin must be prepared immediately before addition to the incubations (De Ewenson et al., 1966; @@CITATION@@), and one must be concerned about the potential precipitation of bilirubin after adjusting the pH to the neutral range.",background,background
12ab449511b131a5e194f6783f1290af70fb0cc7>eafde3c9884bbd2074364ffb490436e8b7add820_1,"Few studies have systematically compared classifiers in fMRI experiments with static visual stimuli (@@CITATION@@; Misaki et al., 2010; Pereira and Botvinick, 2011; Yourganov et al., 2014) and literally only a couple of studies have applied within- or between-subject classification to fMRI data…",background,background
f0b38df72df2f93525019be509f5a5de63ea0163>1b7d2b02a690f8c5d28c2ddab280584efdd8aaca_0,"The experiments followed the previously described protocols (Maier et al., 2003; Both et al., 2008; @@CITATION@@; BaÃàhner et al., 2011).",method,background
